snr,machine,id,condition,file,path
-6db,slider,id_02,normal,00000792.wav,E:\-6db/slider/id_02/normal/00000792.wav
-6db,slider,id_02,normal,00000793.wav,E:\-6db/slider/id_02/normal/00000793.wav
-6db,slider,id_02,normal,00000794.wav,E:\-6db/slider/id_02/normal/00000794.wav
-6db,slider,id_02,normal,00000795.wav,E:\-6db/slider/id_02/normal/00000795.wav
-6db,slider,id_02,normal,00000796.wav,E:\-6db/slider/id_02/normal/00000796.wav
-6db,slider,id_02,normal,00000797.wav,E:\-6db/slider/id_02/normal/00000797.wav
-6db,slider,id_02,normal,00000798.wav,E:\-6db/slider/id_02/normal/00000798.wav
-6db,slider,id_02,normal,00000799.wav,E:\-6db/slider/id_02/normal/00000799.wav
-6db,slider,id_02,normal,00000800.wav,E:\-6db/slider/id_02/normal/00000800.wav
-6db,slider,id_02,normal,00000801.wav,E:\-6db/slider/id_02/normal/00000801.wav
-6db,slider,id_02,normal,00000802.wav,E:\-6db/slider/id_02/normal/00000802.wav
-6db,slider,id_02,normal,00000803.wav,E:\-6db/slider/id_02/normal/00000803.wav
-6db,slider,id_02,normal,00000804.wav,E:\-6db/slider/id_02/normal/00000804.wav
-6db,slider,id_02,normal,00000805.wav,E:\-6db/slider/id_02/normal/00000805.wav
-6db,slider,id_02,normal,00000806.wav,E:\-6db/slider/id_02/normal/00000806.wav
-6db,slider,id_02,normal,00000807.wav,E:\-6db/slider/id_02/normal/00000807.wav
-6db,slider,id_02,normal,00000808.wav,E:\-6db/slider/id_02/normal/00000808.wav
-6db,slider,id_02,normal,00000809.wav,E:\-6db/slider/id_02/normal/00000809.wav
-6db,slider,id_02,normal,00000810.wav,E:\-6db/slider/id_02/normal/00000810.wav
-6db,slider,id_02,normal,00000811.wav,E:\-6db/slider/id_02/normal/00000811.wav
-6db,slider,id_02,normal,00000812.wav,E:\-6db/slider/id_02/normal/00000812.wav
-6db,slider,id_02,normal,00000813.wav,E:\-6db/slider/id_02/normal/00000813.wav
-6db,slider,id_02,normal,00000814.wav,E:\-6db/slider/id_02/normal/00000814.wav
-6db,slider,id_02,normal,00000815.wav,E:\-6db/slider/id_02/normal/00000815.wav
-6db,slider,id_02,normal,00000816.wav,E:\-6db/slider/id_02/normal/00000816.wav
-6db,slider,id_02,normal,00000817.wav,E:\-6db/slider/id_02/normal/00000817.wav
-6db,slider,id_02,normal,00000818.wav,E:\-6db/slider/id_02/normal/00000818.wav
-6db,slider,id_02,normal,00000819.wav,E:\-6db/slider/id_02/normal/00000819.wav
-6db,slider,id_02,normal,00000820.wav,E:\-6db/slider/id_02/normal/00000820.wav
-6db,slider,id_02,normal,00000821.wav,E:\-6db/slider/id_02/normal/00000821.wav
-6db,slider,id_02,normal,00000822.wav,E:\-6db/slider/id_02/normal/00000822.wav
-6db,slider,id_02,normal,00000823.wav,E:\-6db/slider/id_02/normal/00000823.wav
-6db,slider,id_02,normal,00000824.wav,E:\-6db/slider/id_02/normal/00000824.wav
-6db,slider,id_02,normal,00000825.wav,E:\-6db/slider/id_02/normal/00000825.wav
-6db,slider,id_02,normal,00000826.wav,E:\-6db/slider/id_02/normal/00000826.wav
-6db,slider,id_02,normal,00000827.wav,E:\-6db/slider/id_02/normal/00000827.wav
-6db,slider,id_02,normal,00000828.wav,E:\-6db/slider/id_02/normal/00000828.wav
-6db,slider,id_02,normal,00000829.wav,E:\-6db/slider/id_02/normal/00000829.wav
-6db,slider,id_02,normal,00000830.wav,E:\-6db/slider/id_02/normal/00000830.wav
-6db,slider,id_02,normal,00000831.wav,E:\-6db/slider/id_02/normal/00000831.wav
-6db,slider,id_02,normal,00000832.wav,E:\-6db/slider/id_02/normal/00000832.wav
-6db,slider,id_02,normal,00000833.wav,E:\-6db/slider/id_02/normal/00000833.wav
-6db,slider,id_02,normal,00000834.wav,E:\-6db/slider/id_02/normal/00000834.wav
-6db,slider,id_02,normal,00000835.wav,E:\-6db/slider/id_02/normal/00000835.wav
-6db,slider,id_02,normal,00000836.wav,E:\-6db/slider/id_02/normal/00000836.wav
-6db,slider,id_02,normal,00000837.wav,E:\-6db/slider/id_02/normal/00000837.wav
-6db,slider,id_02,normal,00000838.wav,E:\-6db/slider/id_02/normal/00000838.wav
-6db,slider,id_02,normal,00000839.wav,E:\-6db/slider/id_02/normal/00000839.wav
-6db,slider,id_02,normal,00000840.wav,E:\-6db/slider/id_02/normal/00000840.wav
-6db,slider,id_02,normal,00000841.wav,E:\-6db/slider/id_02/normal/00000841.wav
-6db,slider,id_02,normal,00000842.wav,E:\-6db/slider/id_02/normal/00000842.wav
-6db,slider,id_02,normal,00000843.wav,E:\-6db/slider/id_02/normal/00000843.wav
-6db,slider,id_02,normal,00000844.wav,E:\-6db/slider/id_02/normal/00000844.wav
-6db,slider,id_02,normal,00000845.wav,E:\-6db/slider/id_02/normal/00000845.wav
-6db,slider,id_02,normal,00000846.wav,E:\-6db/slider/id_02/normal/00000846.wav
-6db,slider,id_02,normal,00000847.wav,E:\-6db/slider/id_02/normal/00000847.wav
-6db,slider,id_02,normal,00000848.wav,E:\-6db/slider/id_02/normal/00000848.wav
-6db,slider,id_02,normal,00000849.wav,E:\-6db/slider/id_02/normal/00000849.wav
-6db,slider,id_02,normal,00000850.wav,E:\-6db/slider/id_02/normal/00000850.wav
-6db,slider,id_02,normal,00000851.wav,E:\-6db/slider/id_02/normal/00000851.wav
-6db,slider,id_02,normal,00000852.wav,E:\-6db/slider/id_02/normal/00000852.wav
-6db,slider,id_02,normal,00000853.wav,E:\-6db/slider/id_02/normal/00000853.wav
-6db,slider,id_02,normal,00000854.wav,E:\-6db/slider/id_02/normal/00000854.wav
-6db,slider,id_02,normal,00000855.wav,E:\-6db/slider/id_02/normal/00000855.wav
-6db,slider,id_02,normal,00000856.wav,E:\-6db/slider/id_02/normal/00000856.wav
-6db,slider,id_02,normal,00000857.wav,E:\-6db/slider/id_02/normal/00000857.wav
-6db,slider,id_02,normal,00000858.wav,E:\-6db/slider/id_02/normal/00000858.wav
-6db,slider,id_02,normal,00000859.wav,E:\-6db/slider/id_02/normal/00000859.wav
-6db,slider,id_02,normal,00000860.wav,E:\-6db/slider/id_02/normal/00000860.wav
-6db,slider,id_02,normal,00000861.wav,E:\-6db/slider/id_02/normal/00000861.wav
-6db,slider,id_02,normal,00000862.wav,E:\-6db/slider/id_02/normal/00000862.wav
-6db,slider,id_02,normal,00000863.wav,E:\-6db/slider/id_02/normal/00000863.wav
-6db,slider,id_02,normal,00000864.wav,E:\-6db/slider/id_02/normal/00000864.wav
-6db,slider,id_02,normal,00000865.wav,E:\-6db/slider/id_02/normal/00000865.wav
-6db,slider,id_02,normal,00000866.wav,E:\-6db/slider/id_02/normal/00000866.wav
-6db,slider,id_02,normal,00000867.wav,E:\-6db/slider/id_02/normal/00000867.wav
-6db,slider,id_02,normal,00000868.wav,E:\-6db/slider/id_02/normal/00000868.wav
-6db,slider,id_02,normal,00000869.wav,E:\-6db/slider/id_02/normal/00000869.wav
-6db,slider,id_02,normal,00000870.wav,E:\-6db/slider/id_02/normal/00000870.wav
-6db,slider,id_02,normal,00000871.wav,E:\-6db/slider/id_02/normal/00000871.wav
-6db,slider,id_02,normal,00000872.wav,E:\-6db/slider/id_02/normal/00000872.wav
-6db,slider,id_02,normal,00000873.wav,E:\-6db/slider/id_02/normal/00000873.wav
-6db,slider,id_02,normal,00000874.wav,E:\-6db/slider/id_02/normal/00000874.wav
-6db,slider,id_02,normal,00000875.wav,E:\-6db/slider/id_02/normal/00000875.wav
-6db,slider,id_02,normal,00000876.wav,E:\-6db/slider/id_02/normal/00000876.wav
-6db,slider,id_02,normal,00000877.wav,E:\-6db/slider/id_02/normal/00000877.wav
-6db,slider,id_02,normal,00000878.wav,E:\-6db/slider/id_02/normal/00000878.wav
-6db,slider,id_02,normal,00000879.wav,E:\-6db/slider/id_02/normal/00000879.wav
-6db,slider,id_02,normal,00000880.wav,E:\-6db/slider/id_02/normal/00000880.wav
-6db,slider,id_02,normal,00000881.wav,E:\-6db/slider/id_02/normal/00000881.wav
-6db,slider,id_02,normal,00000882.wav,E:\-6db/slider/id_02/normal/00000882.wav
-6db,slider,id_02,normal,00000883.wav,E:\-6db/slider/id_02/normal/00000883.wav
-6db,slider,id_02,normal,00000884.wav,E:\-6db/slider/id_02/normal/00000884.wav
-6db,slider,id_02,normal,00000885.wav,E:\-6db/slider/id_02/normal/00000885.wav
-6db,slider,id_02,normal,00000886.wav,E:\-6db/slider/id_02/normal/00000886.wav
-6db,slider,id_02,normal,00000887.wav,E:\-6db/slider/id_02/normal/00000887.wav
-6db,slider,id_02,normal,00000888.wav,E:\-6db/slider/id_02/normal/00000888.wav
-6db,slider,id_02,normal,00000889.wav,E:\-6db/slider/id_02/normal/00000889.wav
-6db,slider,id_02,normal,00000890.wav,E:\-6db/slider/id_02/normal/00000890.wav
-6db,slider,id_02,normal,00000891.wav,E:\-6db/slider/id_02/normal/00000891.wav
-6db,slider,id_02,normal,00000892.wav,E:\-6db/slider/id_02/normal/00000892.wav
-6db,slider,id_02,normal,00000893.wav,E:\-6db/slider/id_02/normal/00000893.wav
-6db,slider,id_02,normal,00000894.wav,E:\-6db/slider/id_02/normal/00000894.wav
-6db,slider,id_02,normal,00000895.wav,E:\-6db/slider/id_02/normal/00000895.wav
-6db,slider,id_02,normal,00000896.wav,E:\-6db/slider/id_02/normal/00000896.wav
-6db,slider,id_02,normal,00000897.wav,E:\-6db/slider/id_02/normal/00000897.wav
-6db,slider,id_02,normal,00000898.wav,E:\-6db/slider/id_02/normal/00000898.wav
-6db,slider,id_02,normal,00000899.wav,E:\-6db/slider/id_02/normal/00000899.wav
-6db,slider,id_02,normal,00000900.wav,E:\-6db/slider/id_02/normal/00000900.wav
-6db,slider,id_02,normal,00000901.wav,E:\-6db/slider/id_02/normal/00000901.wav
-6db,slider,id_02,normal,00000902.wav,E:\-6db/slider/id_02/normal/00000902.wav
-6db,slider,id_02,normal,00000903.wav,E:\-6db/slider/id_02/normal/00000903.wav
-6db,slider,id_02,normal,00000904.wav,E:\-6db/slider/id_02/normal/00000904.wav
-6db,slider,id_02,normal,00000905.wav,E:\-6db/slider/id_02/normal/00000905.wav
-6db,slider,id_02,normal,00000906.wav,E:\-6db/slider/id_02/normal/00000906.wav
-6db,slider,id_02,normal,00000907.wav,E:\-6db/slider/id_02/normal/00000907.wav
-6db,slider,id_02,normal,00000908.wav,E:\-6db/slider/id_02/normal/00000908.wav
-6db,slider,id_02,normal,00000909.wav,E:\-6db/slider/id_02/normal/00000909.wav
-6db,slider,id_02,normal,00000910.wav,E:\-6db/slider/id_02/normal/00000910.wav
-6db,slider,id_02,normal,00000911.wav,E:\-6db/slider/id_02/normal/00000911.wav
-6db,slider,id_02,normal,00000912.wav,E:\-6db/slider/id_02/normal/00000912.wav
-6db,slider,id_02,normal,00000913.wav,E:\-6db/slider/id_02/normal/00000913.wav
-6db,slider,id_02,normal,00000914.wav,E:\-6db/slider/id_02/normal/00000914.wav
-6db,slider,id_02,normal,00000915.wav,E:\-6db/slider/id_02/normal/00000915.wav
-6db,slider,id_02,normal,00000916.wav,E:\-6db/slider/id_02/normal/00000916.wav
-6db,slider,id_02,normal,00000917.wav,E:\-6db/slider/id_02/normal/00000917.wav
-6db,slider,id_02,normal,00000918.wav,E:\-6db/slider/id_02/normal/00000918.wav
-6db,slider,id_02,normal,00000919.wav,E:\-6db/slider/id_02/normal/00000919.wav
-6db,slider,id_02,normal,00000920.wav,E:\-6db/slider/id_02/normal/00000920.wav
-6db,slider,id_02,normal,00000921.wav,E:\-6db/slider/id_02/normal/00000921.wav
-6db,slider,id_02,normal,00000922.wav,E:\-6db/slider/id_02/normal/00000922.wav
-6db,slider,id_02,normal,00000923.wav,E:\-6db/slider/id_02/normal/00000923.wav
-6db,slider,id_02,normal,00000924.wav,E:\-6db/slider/id_02/normal/00000924.wav
-6db,slider,id_02,normal,00000925.wav,E:\-6db/slider/id_02/normal/00000925.wav
-6db,slider,id_02,normal,00000926.wav,E:\-6db/slider/id_02/normal/00000926.wav
-6db,slider,id_02,normal,00000927.wav,E:\-6db/slider/id_02/normal/00000927.wav
-6db,slider,id_02,normal,00000928.wav,E:\-6db/slider/id_02/normal/00000928.wav
-6db,slider,id_02,normal,00000929.wav,E:\-6db/slider/id_02/normal/00000929.wav
-6db,slider,id_02,normal,00000930.wav,E:\-6db/slider/id_02/normal/00000930.wav
-6db,slider,id_02,normal,00000931.wav,E:\-6db/slider/id_02/normal/00000931.wav
-6db,slider,id_02,normal,00000932.wav,E:\-6db/slider/id_02/normal/00000932.wav
-6db,slider,id_02,normal,00000933.wav,E:\-6db/slider/id_02/normal/00000933.wav
-6db,slider,id_02,normal,00000934.wav,E:\-6db/slider/id_02/normal/00000934.wav
-6db,slider,id_02,normal,00000935.wav,E:\-6db/slider/id_02/normal/00000935.wav
-6db,slider,id_02,normal,00000936.wav,E:\-6db/slider/id_02/normal/00000936.wav
-6db,slider,id_02,normal,00000937.wav,E:\-6db/slider/id_02/normal/00000937.wav
-6db,slider,id_02,normal,00000938.wav,E:\-6db/slider/id_02/normal/00000938.wav
-6db,slider,id_02,normal,00000939.wav,E:\-6db/slider/id_02/normal/00000939.wav
-6db,slider,id_02,normal,00000940.wav,E:\-6db/slider/id_02/normal/00000940.wav
-6db,slider,id_02,normal,00000941.wav,E:\-6db/slider/id_02/normal/00000941.wav
-6db,slider,id_02,normal,00000942.wav,E:\-6db/slider/id_02/normal/00000942.wav
-6db,slider,id_02,normal,00000943.wav,E:\-6db/slider/id_02/normal/00000943.wav
-6db,slider,id_02,normal,00000944.wav,E:\-6db/slider/id_02/normal/00000944.wav
-6db,slider,id_02,normal,00000945.wav,E:\-6db/slider/id_02/normal/00000945.wav
-6db,slider,id_02,normal,00000946.wav,E:\-6db/slider/id_02/normal/00000946.wav
-6db,slider,id_02,normal,00000947.wav,E:\-6db/slider/id_02/normal/00000947.wav
-6db,slider,id_02,normal,00000948.wav,E:\-6db/slider/id_02/normal/00000948.wav
-6db,slider,id_02,normal,00000949.wav,E:\-6db/slider/id_02/normal/00000949.wav
-6db,slider,id_02,normal,00000950.wav,E:\-6db/slider/id_02/normal/00000950.wav
-6db,slider,id_02,normal,00000951.wav,E:\-6db/slider/id_02/normal/00000951.wav
-6db,slider,id_02,normal,00000952.wav,E:\-6db/slider/id_02/normal/00000952.wav
-6db,slider,id_02,normal,00000953.wav,E:\-6db/slider/id_02/normal/00000953.wav
-6db,slider,id_02,normal,00000954.wav,E:\-6db/slider/id_02/normal/00000954.wav
-6db,slider,id_02,normal,00000955.wav,E:\-6db/slider/id_02/normal/00000955.wav
-6db,slider,id_02,normal,00000956.wav,E:\-6db/slider/id_02/normal/00000956.wav
-6db,slider,id_02,normal,00000957.wav,E:\-6db/slider/id_02/normal/00000957.wav
-6db,slider,id_02,normal,00000958.wav,E:\-6db/slider/id_02/normal/00000958.wav
-6db,slider,id_02,normal,00000959.wav,E:\-6db/slider/id_02/normal/00000959.wav
-6db,slider,id_02,normal,00000960.wav,E:\-6db/slider/id_02/normal/00000960.wav
-6db,slider,id_02,normal,00000961.wav,E:\-6db/slider/id_02/normal/00000961.wav
-6db,slider,id_02,normal,00000962.wav,E:\-6db/slider/id_02/normal/00000962.wav
-6db,slider,id_02,normal,00000963.wav,E:\-6db/slider/id_02/normal/00000963.wav
-6db,slider,id_02,normal,00000964.wav,E:\-6db/slider/id_02/normal/00000964.wav
-6db,slider,id_02,normal,00000965.wav,E:\-6db/slider/id_02/normal/00000965.wav
-6db,slider,id_02,normal,00000966.wav,E:\-6db/slider/id_02/normal/00000966.wav
-6db,slider,id_02,normal,00000967.wav,E:\-6db/slider/id_02/normal/00000967.wav
-6db,slider,id_02,normal,00000968.wav,E:\-6db/slider/id_02/normal/00000968.wav
-6db,slider,id_02,normal,00000969.wav,E:\-6db/slider/id_02/normal/00000969.wav
-6db,slider,id_02,normal,00000970.wav,E:\-6db/slider/id_02/normal/00000970.wav
-6db,slider,id_02,normal,00000971.wav,E:\-6db/slider/id_02/normal/00000971.wav
-6db,slider,id_02,normal,00000972.wav,E:\-6db/slider/id_02/normal/00000972.wav
-6db,slider,id_02,normal,00000973.wav,E:\-6db/slider/id_02/normal/00000973.wav
-6db,slider,id_02,normal,00000974.wav,E:\-6db/slider/id_02/normal/00000974.wav
-6db,slider,id_02,normal,00000975.wav,E:\-6db/slider/id_02/normal/00000975.wav
-6db,slider,id_02,normal,00000976.wav,E:\-6db/slider/id_02/normal/00000976.wav
-6db,slider,id_02,normal,00000977.wav,E:\-6db/slider/id_02/normal/00000977.wav
-6db,slider,id_02,normal,00000978.wav,E:\-6db/slider/id_02/normal/00000978.wav
-6db,slider,id_02,normal,00000979.wav,E:\-6db/slider/id_02/normal/00000979.wav
-6db,slider,id_02,normal,00000980.wav,E:\-6db/slider/id_02/normal/00000980.wav
-6db,slider,id_02,normal,00000981.wav,E:\-6db/slider/id_02/normal/00000981.wav
-6db,slider,id_02,normal,00000982.wav,E:\-6db/slider/id_02/normal/00000982.wav
-6db,slider,id_02,normal,00000983.wav,E:\-6db/slider/id_02/normal/00000983.wav
-6db,slider,id_02,normal,00000984.wav,E:\-6db/slider/id_02/normal/00000984.wav
-6db,slider,id_02,normal,00000985.wav,E:\-6db/slider/id_02/normal/00000985.wav
-6db,slider,id_02,normal,00000986.wav,E:\-6db/slider/id_02/normal/00000986.wav
-6db,slider,id_02,normal,00000987.wav,E:\-6db/slider/id_02/normal/00000987.wav
-6db,slider,id_02,normal,00000988.wav,E:\-6db/slider/id_02/normal/00000988.wav
-6db,slider,id_02,normal,00000989.wav,E:\-6db/slider/id_02/normal/00000989.wav
-6db,slider,id_02,normal,00000990.wav,E:\-6db/slider/id_02/normal/00000990.wav
-6db,slider,id_02,normal,00000991.wav,E:\-6db/slider/id_02/normal/00000991.wav
-6db,slider,id_02,normal,00000992.wav,E:\-6db/slider/id_02/normal/00000992.wav
-6db,slider,id_02,normal,00000993.wav,E:\-6db/slider/id_02/normal/00000993.wav
-6db,slider,id_02,normal,00000994.wav,E:\-6db/slider/id_02/normal/00000994.wav
-6db,slider,id_02,normal,00000995.wav,E:\-6db/slider/id_02/normal/00000995.wav
-6db,slider,id_02,normal,00000996.wav,E:\-6db/slider/id_02/normal/00000996.wav
-6db,slider,id_02,normal,00000997.wav,E:\-6db/slider/id_02/normal/00000997.wav
-6db,slider,id_02,normal,00000998.wav,E:\-6db/slider/id_02/normal/00000998.wav
-6db,slider,id_02,normal,00000999.wav,E:\-6db/slider/id_02/normal/00000999.wav
-6db,slider,id_02,normal,00001000.wav,E:\-6db/slider/id_02/normal/00001000.wav
-6db,slider,id_02,normal,00001001.wav,E:\-6db/slider/id_02/normal/00001001.wav
-6db,slider,id_02,normal,00001002.wav,E:\-6db/slider/id_02/normal/00001002.wav
-6db,slider,id_02,normal,00001003.wav,E:\-6db/slider/id_02/normal/00001003.wav
-6db,slider,id_02,normal,00001004.wav,E:\-6db/slider/id_02/normal/00001004.wav
-6db,slider,id_02,normal,00001005.wav,E:\-6db/slider/id_02/normal/00001005.wav
-6db,slider,id_02,normal,00001006.wav,E:\-6db/slider/id_02/normal/00001006.wav
-6db,slider,id_02,normal,00001007.wav,E:\-6db/slider/id_02/normal/00001007.wav
-6db,slider,id_02,normal,00001008.wav,E:\-6db/slider/id_02/normal/00001008.wav
-6db,slider,id_02,normal,00001009.wav,E:\-6db/slider/id_02/normal/00001009.wav
-6db,slider,id_02,normal,00001010.wav,E:\-6db/slider/id_02/normal/00001010.wav
-6db,slider,id_02,normal,00001011.wav,E:\-6db/slider/id_02/normal/00001011.wav
-6db,slider,id_02,normal,00001012.wav,E:\-6db/slider/id_02/normal/00001012.wav
-6db,slider,id_02,normal,00001013.wav,E:\-6db/slider/id_02/normal/00001013.wav
-6db,slider,id_02,normal,00001014.wav,E:\-6db/slider/id_02/normal/00001014.wav
-6db,slider,id_02,normal,00001015.wav,E:\-6db/slider/id_02/normal/00001015.wav
-6db,slider,id_02,normal,00001016.wav,E:\-6db/slider/id_02/normal/00001016.wav
-6db,slider,id_02,normal,00001017.wav,E:\-6db/slider/id_02/normal/00001017.wav
-6db,slider,id_02,normal,00001018.wav,E:\-6db/slider/id_02/normal/00001018.wav
-6db,slider,id_02,normal,00001019.wav,E:\-6db/slider/id_02/normal/00001019.wav
-6db,slider,id_02,normal,00001020.wav,E:\-6db/slider/id_02/normal/00001020.wav
-6db,slider,id_02,normal,00001021.wav,E:\-6db/slider/id_02/normal/00001021.wav
-6db,slider,id_02,normal,00001022.wav,E:\-6db/slider/id_02/normal/00001022.wav
-6db,slider,id_02,normal,00001023.wav,E:\-6db/slider/id_02/normal/00001023.wav
-6db,slider,id_02,normal,00001024.wav,E:\-6db/slider/id_02/normal/00001024.wav
-6db,slider,id_02,normal,00001025.wav,E:\-6db/slider/id_02/normal/00001025.wav
-6db,slider,id_02,normal,00001026.wav,E:\-6db/slider/id_02/normal/00001026.wav
-6db,slider,id_02,normal,00001027.wav,E:\-6db/slider/id_02/normal/00001027.wav
-6db,slider,id_02,normal,00001028.wav,E:\-6db/slider/id_02/normal/00001028.wav
-6db,slider,id_02,normal,00001029.wav,E:\-6db/slider/id_02/normal/00001029.wav
-6db,slider,id_02,normal,00001030.wav,E:\-6db/slider/id_02/normal/00001030.wav
-6db,slider,id_02,normal,00001031.wav,E:\-6db/slider/id_02/normal/00001031.wav
-6db,slider,id_02,normal,00001032.wav,E:\-6db/slider/id_02/normal/00001032.wav
-6db,slider,id_02,normal,00001033.wav,E:\-6db/slider/id_02/normal/00001033.wav
-6db,slider,id_02,normal,00001034.wav,E:\-6db/slider/id_02/normal/00001034.wav
-6db,slider,id_02,normal,00001035.wav,E:\-6db/slider/id_02/normal/00001035.wav
-6db,slider,id_02,normal,00001036.wav,E:\-6db/slider/id_02/normal/00001036.wav
-6db,slider,id_02,normal,00001037.wav,E:\-6db/slider/id_02/normal/00001037.wav
-6db,slider,id_02,normal,00001038.wav,E:\-6db/slider/id_02/normal/00001038.wav
-6db,slider,id_02,normal,00001039.wav,E:\-6db/slider/id_02/normal/00001039.wav
-6db,slider,id_02,normal,00001040.wav,E:\-6db/slider/id_02/normal/00001040.wav
-6db,slider,id_02,normal,00001041.wav,E:\-6db/slider/id_02/normal/00001041.wav
-6db,slider,id_02,normal,00001042.wav,E:\-6db/slider/id_02/normal/00001042.wav
-6db,slider,id_02,normal,00001043.wav,E:\-6db/slider/id_02/normal/00001043.wav
-6db,slider,id_02,normal,00001044.wav,E:\-6db/slider/id_02/normal/00001044.wav
-6db,slider,id_02,normal,00001045.wav,E:\-6db/slider/id_02/normal/00001045.wav
-6db,slider,id_02,normal,00001046.wav,E:\-6db/slider/id_02/normal/00001046.wav
-6db,slider,id_02,normal,00001047.wav,E:\-6db/slider/id_02/normal/00001047.wav
-6db,slider,id_02,normal,00001048.wav,E:\-6db/slider/id_02/normal/00001048.wav
-6db,slider,id_02,normal,00001049.wav,E:\-6db/slider/id_02/normal/00001049.wav
-6db,slider,id_02,normal,00001050.wav,E:\-6db/slider/id_02/normal/00001050.wav
-6db,slider,id_02,normal,00001051.wav,E:\-6db/slider/id_02/normal/00001051.wav
